step,timestamp,total_reward,rm_score,indicator_penalty,kl_penalty,response_length_mean,response_length_std,ppo_loss,policy_loss,value_loss,entropy,approx_kl,clip_fraction,reward_mean,reward_std,reward_min,reward_max,advantage_mean,advantage_std,gpu_memory_gb,feat_10157_activation,feat_29733_activation,feat_6326_activation,feat_10157_above_tau,feat_29733_above_tau,feat_6326_above_tau
75,509.61911129951477,-0.47265625,-0.171875,0.30078125,0.0,128.0,0.0,0.8827430009841919,-0.0007174462080001831,1.76171875,2.176767587661743,-0.0028460174798965454,0.0,-0.47265625,0.00689697265625,-0.4765625,-0.466796875,-0.42578125,1.78125,35.238754304,12.0,10.375,11.1875,1.0,1.0,1.0
76,516.162650346756,-0.34765625,-0.09716796875,0.25,0.0,128.0,0.0,0.33193427324295044,0.0002155005931854248,0.658203125,1.5953024625778198,-0.001183152198791504,0.0,-0.34765625,0.1298828125,-0.439453125,-0.255859375,0.80078125,0.1826171875,35.238754304,6.5625,8.5625,5.34375,1.0,1.0,0.5
77,522.6979606151581,-0.26953125,-0.0703125,0.2001953125,0.0,128.0,0.0,0.7405194044113159,0.009953901171684265,1.45703125,1.5089844465255737,0.00021542608737945557,0.0,-0.26953125,0.0096435546875,-0.27734375,-0.263671875,-1.15625,0.4140625,35.238754304,4.9375,6.8125,0.0,1.0,1.0,0.0
78,529.2548961639404,-0.306640625,-0.1064453125,0.2001953125,0.0,128.0,0.0,0.9419283866882324,0.004200279712677002,1.86328125,2.171119213104248,-0.00098361074924469,0.0,-0.306640625,0.2060546875,-0.453125,-0.1611328125,-1.2734375,0.73828125,35.238754304,6.1875,7.125,4.5,0.5,1.0,0.5
79,535.8225011825562,-0.404296875,-0.103515625,0.30078125,0.0,128.0,0.0,0.07498320937156677,-0.000952497124671936,0.150390625,1.586466670036316,-0.0010811388492584229,0.0,-0.404296875,0.04150390625,-0.43359375,-0.375,-0.1005859375,0.52734375,35.238754304,8.0,7.34375,6.75,1.0,1.0,1.0
80,542.4196979999542,-0.271484375,-0.07080078125,0.2001953125,0.0,128.0,0.0,0.23660719394683838,0.000804603099822998,0.484375,1.307476282119751,0.003078259527683258,0.0,-0.271484375,0.2021484375,-0.4140625,-0.1279296875,0.3203125,0.8515625,35.238754304,6.21875,5.6875,4.0625,0.5,1.0,0.5
81,550.4465615749359,-0.2158203125,-0.06591796875,0.150390625,0.0,128.0,0.0,0.2845470905303955,0.003042459487915039,0.54296875,1.1246143579483032,0.001996047794818878,0.0,-0.2158203125,0.0869140625,-0.27734375,-0.154296875,-0.345703125,0.9140625,35.238754304,0.0,4.9375,2.984375,0.0,1.0,0.5
82,557.0394818782806,-0.328125,-0.076171875,0.25,0.0,128.0,0.0,0.7000792026519775,-0.003556549549102783,1.40625,2.3619911670684814,0.0037409961223602295,0.0,-0.328125,0.1005859375,-0.3984375,-0.255859375,0.90625,1.0546875,35.238754304,6.9375,6.375,2.828125,1.0,1.0,0.5
83,563.592472076416,-0.4140625,-0.11328125,0.30078125,0.0,128.0,0.0,2.914480447769165,-0.007510080933570862,5.828125,1.402222990989685,-0.0016323477029800415,0.0,-0.4140625,0.019287109375,-0.427734375,-0.400390625,2.28125,1.09375,35.238754304,6.9375,7.5625,6.875,1.0,1.0,1.0
84,570.1402161121368,-0.359375,-0.107421875,0.25,0.0,128.0,0.0,2.0932319164276123,-0.23515578359365463,4.671875,1.6484386920928955,0.0002562105655670166,0.0,-0.359375,0.11181640625,-0.4375,-0.279296875,2.15625,0.033203125,35.238754304,5.34375,7.8125,6.9375,0.5,1.0,1.0
85,576.7102658748627,-0.416015625,-0.1142578125,0.30078125,0.0,128.0,0.0,1.309759259223938,-0.0008915513753890991,2.6171875,1.5427168607711792,-0.0004002004861831665,0.0,-0.416015625,0.0027618408203125,-0.41796875,-0.4140625,1.59375,0.375,35.238754304,7.9375,9.375,7.59375,1.0,1.0,1.0
86,583.3130400180817,-0.34375,-0.0927734375,0.25,0.0,128.0,0.0,0.7123286724090576,0.00020778179168701172,1.40625,3.24641752243042,-0.0022293440997600555,0.0,-0.34375,0.0771484375,-0.3984375,-0.2890625,0.22265625,1.6484375,35.238754304,3.40625,8.5,6.3125,0.5,1.0,1.0
87,589.8696157932281,-0.0791015625,-0.029052734375,0.050048828125,0.0,128.0,0.0,0.2113547921180725,-0.0018883347511291504,0.41015625,1.5422416925430298,0.0016385912895202637,0.0,-0.0791015625,0.083984375,-0.138671875,-0.0196533203125,-0.318359375,0.765625,35.238754304,1.6328125,2.6875,0.0,0.5,0.0,0.0
88,596.5038335323334,-0.39453125,-0.09521484375,0.30078125,0.0,128.0,0.0,0.05646020174026489,0.003719121217727661,0.10693359375,1.492538332939148,-0.00044995546340942383,0.0,-0.39453125,0.01519775390625,-0.40625,-0.384765625,-0.29296875,0.1318359375,35.238754304,5.40625,5.9375,7.71875,1.0,1.0,1.0
89,603.3526992797852,-0.357421875,-0.10693359375,0.25,0.0,128.0,0.0,0.2113666832447052,0.0013696849346160889,0.404296875,3.722105026245117,-0.0005857720971107483,0.0,-0.357421875,0.09130859375,-0.421875,-0.29296875,0.12109375,0.890625,35.238754304,6.875,7.09375,5.0625,1.0,1.0,0.5
90,609.9511742591858,-0.45703125,-0.15625,0.30078125,0.0,128.0,0.0,0.1305026412010193,-0.0002117156982421875,0.255859375,2.233177661895752,0.004197299480438232,0.0,-0.45703125,0.0498046875,-0.4921875,-0.421875,0.458984375,0.37890625,35.238754304,11.625,9.875,11.25,1.0,1.0,1.0
91,616.5187876224518,-0.26953125,-0.0693359375,0.2001953125,0.0,128.0,0.0,0.47731369733810425,-0.003970474004745483,0.98828125,1.9279499053955078,-0.0007106810808181763,0.0,-0.26953125,0.17578125,-0.39453125,-0.1455078125,0.9453125,0.451171875,35.238754304,2.421875,3.4375,4.75,0.5,0.5,1.0
92,623.0591621398926,-0.2080078125,-0.05859375,0.150390625,0.0,128.0,0.0,0.08590078353881836,0.00045318901538848877,0.16748046875,2.3117923736572266,0.0004237517714500427,0.0,-0.2080078125,0.076171875,-0.26171875,-0.154296875,-0.1162109375,0.56640625,35.238754304,4.9375,2.609375,0.0,1.0,0.5,0.0
93,629.6054646968842,-0.3515625,-0.099609375,0.25,0.0,128.0,0.0,0.3755229115486145,8.702278137207031e-06,0.740234375,2.3274929523468018,-0.001942664384841919,0.0,-0.3515625,0.0732421875,-0.40234375,-0.298828125,-0.859375,0.220703125,35.238754304,3.9375,6.0625,6.40625,0.5,1.0,1.0
94,636.1902525424957,-0.29296875,-0.0908203125,0.2001953125,0.0,128.0,0.0,0.4572112560272217,0.0011546164751052856,0.9296875,1.7092646360397339,0.00025475025177001953,0.0,-0.29296875,0.216796875,-0.4453125,-0.138671875,-0.921875,0.408203125,35.238754304,5.90625,7.0,5.0,0.5,1.0,0.5
95,642.8249323368073,-0.4140625,-0.1123046875,0.30078125,0.0,128.0,0.0,0.5631510615348816,0.0009464025497436523,1.11328125,2.48895525932312,0.0026501044631004333,0.0,-0.4140625,0.005523681640625,-0.41796875,-0.41015625,-1.0,0.3984375,35.238754304,8.125,7.78125,8.25,1.0,1.0,1.0
96,649.4161622524261,-0.26171875,-0.06298828125,0.2001953125,0.0,128.0,0.0,1.1138724088668823,-0.0029461681842803955,2.2578125,1.7441269159317017,0.002234227955341339,0.0,-0.26171875,0.004150390625,-0.265625,-0.259765625,-0.53125,1.9921875,35.238754304,5.5625,5.375,0.0,1.0,1.0,0.0
97,655.9604933261871,-0.3203125,-0.06884765625,0.25,0.0,128.0,0.0,0.6834897398948669,-0.0002823770046234131,1.36328125,2.8913094997406006,-0.0011134445667266846,0.0,-0.3203125,0.0927734375,-0.384765625,-0.25390625,-0.330078125,1.5859375,35.238754304,4.40625,4.53125,2.671875,1.0,1.0,0.5
98,662.5168135166168,-0.39453125,-0.09375,0.30078125,0.0,128.0,0.0,2.4848999977111816,0.000628933310508728,5.046875,2.565830945968628,0.0026724115014076233,0.0,-0.39453125,0.01519775390625,-0.40625,-0.384765625,-1.4765625,2.375,35.238754304,6.375,6.625,6.875,1.0,1.0,1.0
99,670.398179769516,-0.2470703125,-0.095703125,0.150390625,0.0,128.0,0.0,1.329984426498413,0.001551300287246704,2.625,1.3160150051116943,-0.0005780309438705444,0.0,-0.2470703125,0.314453125,-0.46875,-0.0247802734375,-0.359375,2.25,35.238754304,6.0625,6.0625,6.59375,0.5,0.5,0.5
100,676.9724161624908,-0.33984375,-0.0908203125,0.25,0.0,128.0,0.0,0.1325439214706421,0.0002483874559402466,0.279296875,1.6734580993652344,-0.0001876354217529297,0.0,-0.33984375,0.11181640625,-0.419921875,-0.26171875,-0.34375,0.5703125,35.238754304,6.75,6.875,3.203125,1.0,1.0,0.5
