step,timestamp,total_reward,rm_score,indicator_penalty,kl_penalty,response_length_mean,response_length_std,ppo_loss,policy_loss,value_loss,entropy,approx_kl,clip_fraction,reward_mean,reward_std,reward_min,reward_max,advantage_mean,advantage_std,gpu_memory_gb,feat_48659_activation,feat_28879_activation,feat_26446_activation,feat_48659_above_tau,feat_28879_above_tau,feat_26446_above_tau
61,846.29070520401,-0.177734375,-0.126953125,0.050048828125,0.0,256.0,0.0,0.2627275586128235,-0.008343175053596497,0.552734375,4.286831378936768,0.0008255690336227417,0.0,-0.177734375,0.078125,-0.232421875,-0.1220703125,0.7109375,0.2578125,37.46552576,0.0,3.25,0.0,0.0,0.5,0.0
62,862.9077069759369,-0.189453125,-0.08935546875,0.10009765625,0.0,256.0,0.0,0.3824611008167267,7.507205009460449e-05,0.787109375,1.6539561748504639,-0.0007256567478179932,0.0,-0.189453125,0.0220947265625,-0.205078125,-0.173828125,-0.126953125,1.265625,37.46552576,0.0,5.90625,0.0,0.0,1.0,0.0
63,879.5729525089264,-0.10400390625,-0.10400390625,0.0,0.0,256.0,0.0,1.0477772951126099,0.0008819103240966797,2.09375,1.201119303703308,-0.00013222545385360718,0.0,-0.10400390625,0.08203125,-0.162109375,-0.0458984375,0.9921875,1.46875,37.46552576,0.0,0.0,0.0,0.0,0.0,0.0
64,893.077653169632,-0.1259765625,-0.076171875,0.050048828125,0.0,256.0,0.0,0.381592720746994,-0.0004391521215438843,0.76171875,1.664986491203308,0.0008798986673355103,0.0,-0.1259765625,0.07421875,-0.1787109375,-0.07373046875,0.56640625,0.93359375,37.46552576,0.0,3.078125,0.0,0.0,0.5,0.0
65,907.0076096057892,-0.181640625,-0.08203125,0.10009765625,0.0,256.0,0.0,0.8522080779075623,0.0006041228771209717,1.69921875,1.4500309228897095,-0.0015409067273139954,0.0,-0.181640625,0.0103759765625,-0.189453125,-0.1748046875,-1.2734375,0.099609375,37.46552576,0.0,5.5625,0.0,0.0,1.0,0.0
66,920.7076244354248,-0.130859375,-0.08056640625,0.050048828125,0.0,256.0,0.0,0.8118613958358765,-0.0005599558353424072,1.63671875,1.379823923110962,-0.0010825470089912415,0.0,-0.130859375,0.06103515625,-0.173828125,-0.08740234375,0.8515625,1.3359375,37.46552576,0.0,1.984375,0.0,0.0,0.5,0.0
67,934.2912633419037,-0.154296875,-0.103515625,0.050048828125,0.0,256.0,0.0,0.5476919412612915,0.0004948973655700684,1.1015625,1.3850347995758057,-0.00014635920524597168,0.0,-0.154296875,0.09716796875,-0.22265625,-0.0849609375,-0.33203125,1.4296875,37.46552576,0.0,2.96875,0.0,0.0,0.5,0.0
68,948.250410079956,-0.056640625,-0.056640625,0.0,0.0,256.0,0.0,0.5623626708984375,-1.8969178199768066e-05,1.08984375,0.7904422283172607,-0.000289037823677063,0.0,-0.056640625,0.032958984375,-0.080078125,-0.033447265625,1.015625,0.341796875,37.46552576,0.0,0.0,0.0,0.0,0.0,0.0
69,961.8052065372467,-0.2373046875,-0.13671875,0.10009765625,0.0,256.0,0.0,0.4063173830509186,0.0391400009393692,0.7265625,0.9477464556694031,-0.0017539262771606445,0.0,-0.2373046875,0.1806640625,-0.365234375,-0.109375,-0.8515625,0.052490234375,37.46552576,0.0,3.953125,3.921875,0.0,0.5,0.5
70,975.4729425907135,-0.1474609375,-0.09765625,0.050048828125,0.0,256.0,0.0,0.2136303186416626,0.002324610948562622,0.4091796875,0.8830159902572632,-0.0005470812320709229,0.0,-0.1474609375,0.09765625,-0.216796875,-0.07861328125,-0.51171875,0.58984375,37.46552576,0.0,3.640625,0.0,0.0,0.5,0.0
71,989.0600049495697,-0.061279296875,-0.061279296875,0.0,0.0,256.0,0.0,-0.618351936340332,-0.7045023739337921,0.17138671875,0.7932968139648438,0.0032091736793518066,0.0,-0.061279296875,0.048583984375,-0.095703125,-0.0269775390625,-0.41015625,0.00138092041015625,37.46552576,0.0,0.0,0.0,0.0,0.0,0.0
72,1002.6440994739532,-0.080078125,-0.080078125,0.0,0.0,256.0,0.0,0.10944277048110962,0.001285463571548462,0.208984375,1.6880455017089844,-0.0003445744514465332,0.0,-0.080078125,0.0257568359375,-0.09814453125,-0.061767578125,-0.2890625,0.48046875,37.46552576,0.0,0.0,0.0,0.0,0.0,0.0
73,1016.2439756393433,-0.2177734375,-0.1181640625,0.10009765625,0.0,256.0,0.0,0.3865465521812439,-0.00018352270126342773,0.7578125,1.0273786783218384,0.0016290396451950073,0.0,-0.2177734375,0.020751953125,-0.232421875,-0.203125,0.46875,1.0390625,37.46552576,0.0,7.1875,0.0,0.0,1.0,0.0
74,1030.103946685791,-0.146484375,-0.095703125,0.050048828125,0.0,256.0,0.0,1.110617756843567,0.0011869221925735474,2.234375,2.0216941833496094,-0.0005453377962112427,0.0,-0.146484375,0.0103759765625,-0.1533203125,-0.138671875,-0.4609375,1.9765625,37.46552576,0.0,1.734375,0.0,0.0,0.5,0.0
75,1043.6869802474976,-0.1396484375,-0.08935546875,0.050048828125,0.0,256.0,0.0,1.9528636932373047,-9.247660636901855e-05,3.9375,0.9884859323501587,0.0019861310720443726,0.0,-0.1396484375,0.15625,-0.25,-0.029296875,-0.58203125,2.671875,37.46552576,0.0,0.0,3.640625,0.0,0.0,0.5
76,1057.2897040843964,-0.138671875,-0.08837890625,0.050048828125,0.0,256.0,0.0,0.3648335337638855,-0.0011224299669265747,0.75390625,0.9953622221946716,0.0007679089903831482,0.0,-0.138671875,0.11376953125,-0.21875,-0.0576171875,0.46484375,1.046875,37.46552576,0.0,5.09375,0.0,0.0,0.5,0.0
77,1070.8649544715881,-0.072265625,-0.072265625,0.0,0.0,256.0,0.0,0.7624105215072632,0.0006707161664962769,1.5234375,0.9188808798789978,0.0006131529808044434,0.0,-0.072265625,0.0003452301025390625,-0.07275390625,-0.072265625,-0.78125,1.34375,37.46552576,0.0,0.0,0.0,0.0,0.0,0.0
78,1084.5262751579285,-0.11181640625,-0.11181640625,0.0,0.0,256.0,0.0,0.01929408311843872,0.00036056339740753174,0.0377197265625,1.9352765083312988,5.373358726501465e-05,0.0,-0.11181640625,0.047607421875,-0.1455078125,-0.078125,0.1962890625,0.1259765625,37.46552576,0.0,0.0,0.0,0.0,0.0,0.0
